family_id,area_id,house_number,house_type,has_toilet,socio_economic_category
30128,128,H-30128,KUTCHA,t,MIDDLE
30129,129,H-30129,PUCCA,t,MIDDLE
30130,130,H-30130,PUCCA,t,MIDDLE
30131,131,H-30131,SEMI_PUCCA,t,MIDDLE
30132,132,H-30132,PUCCA,t,LOW
30133,133,H-30133,PUCCA,t,MIDDLE
30134,134,H-30134,SEMI_PUCCA,t,MIDDLE
30135,135,H-30135,SEMI_PUCCA,t,LOW
30136,136,H-30136,PUCCA,t,MIDDLE
30137,137,H-30137,PUCCA,t,MIDDLE
30138,138,H-30138,SEMI_PUCCA,t,LOW
30139,139,H-30139,PUCCA,t,MIDDLE
30140,140,H-30140,SEMI_PUCCA,t,MIDDLE
30141,141,H-30141,SEMI_PUCCA,t,HIGH
30142,142,H-30142,PUCCA,f,LOW
30143,143,H-30143,KUTCHA,t,MIDDLE
30144,144,H-30144,SEMI_PUCCA,t,HIGH
30145,145,H-30145,PUCCA,f,MIDDLE
30146,146,H-30146,SEMI_PUCCA,t,MIDDLE
30147,147,H-30147,PUCCA,t,LOW
30148,148,H-30148,PUCCA,t,LOW
30149,149,H-30149,PUCCA,t,MIDDLE
30150,150,H-30150,PUCCA,t,LOW
30151,151,H-30151,PUCCA,t,MIDDLE
30152,152,H-30152,SEMI_PUCCA,t,MIDDLE
30153,153,H-30153,PUCCA,t,LOW
30154,154,H-30154,PUCCA,t,MIDDLE
30155,155,H-30155,SEMI_PUCCA,t,MIDDLE
30156,156,H-30156,PUCCA,t,MIDDLE
30157,157,H-30157,SEMI_PUCCA,f,MIDDLE
30158,158,H-30158,SEMI_PUCCA,f,MIDDLE
30159,159,H-30159,KUTCHA,f,MIDDLE
30160,160,H-30160,PUCCA,t,LOW
30161,161,H-30161,PUCCA,t,LOW
30162,162,H-30162,PUCCA,t,MIDDLE
30163,163,H-30163,PUCCA,t,HIGH
30164,164,H-30164,PUCCA,t,MIDDLE
30165,165,H-30165,SEMI_PUCCA,t,MIDDLE
30166,166,H-30166,PUCCA,t,LOW
30167,167,H-30167,PUCCA,t,MIDDLE
30168,168,H-30168,SEMI_PUCCA,t,MIDDLE
30169,169,H-30169,PUCCA,f,MIDDLE
30170,170,H-30170,PUCCA,f,MIDDLE
30171,171,H-30171,PUCCA,f,MIDDLE
30172,172,H-30172,PUCCA,t,MIDDLE
30173,173,H-30173,SEMI_PUCCA,t,MIDDLE
30174,174,H-30174,KUTCHA,t,MIDDLE
30175,175,H-30175,PUCCA,t,LOW
30176,176,H-30176,KUTCHA,t,MIDDLE
30177,177,H-30177,PUCCA,t,MIDDLE
30178,178,H-30178,PUCCA,t,LOW
30179,179,H-30179,PUCCA,t,MIDDLE
30180,180,H-30180,PUCCA,t,LOW
30181,181,H-30181,PUCCA,t,HIGH
30182,182,H-30182,PUCCA,t,MIDDLE
30183,183,H-30183,SEMI_PUCCA,f,HIGH
30184,184,H-30184,KUTCHA,t,MIDDLE
30185,185,H-30185,PUCCA,t,MIDDLE
30186,186,H-30186,PUCCA,t,LOW
30187,187,H-30187,PUCCA,t,HIGH
30188,188,H-30188,SEMI_PUCCA,t,HIGH
30189,189,H-30189,PUCCA,f,LOW
30190,190,H-30190,PUCCA,t,MIDDLE
30191,191,H-30191,PUCCA,f,LOW
30192,192,H-30192,PUCCA,t,MIDDLE
30193,193,H-30193,KUTCHA,f,MIDDLE
30194,194,H-30194,SEMI_PUCCA,t,MIDDLE
30195,195,H-30195,PUCCA,t,LOW
30196,196,H-30196,KUTCHA,t,MIDDLE
30197,197,H-30197,PUCCA,f,MIDDLE
30198,198,H-30198,PUCCA,t,LOW
30199,199,H-30199,PUCCA,f,MIDDLE
30200,200,H-30200,SEMI_PUCCA,t,LOW
30201,201,H-30201,PUCCA,t,MIDDLE
30202,202,H-30202,PUCCA,t,MIDDLE
30203,203,H-30203,KUTCHA,t,MIDDLE
30204,204,H-30204,PUCCA,t,HIGH
30205,205,H-30205,SEMI_PUCCA,f,MIDDLE
30206,206,H-30206,PUCCA,t,MIDDLE
30207,207,H-30207,KUTCHA,t,MIDDLE
30208,208,H-30208,PUCCA,t,MIDDLE
30209,209,H-30209,PUCCA,t,HIGH
30210,210,H-30210,PUCCA,t,MIDDLE
30211,211,H-30211,PUCCA,f,LOW
30212,212,H-30212,SEMI_PUCCA,t,MIDDLE
30213,213,H-30213,PUCCA,t,MIDDLE
30214,214,H-30214,KUTCHA,t,LOW
30215,215,H-30215,SEMI_PUCCA,t,LOW
30216,216,H-30216,PUCCA,f,MIDDLE
30217,217,H-30217,PUCCA,t,HIGH
30218,218,H-30218,SEMI_PUCCA,t,HIGH
30219,219,H-30219,PUCCA,t,LOW
30220,220,H-30220,PUCCA,t,LOW
30221,221,H-30221,PUCCA,f,MIDDLE
30222,222,H-30222,PUCCA,t,HIGH
30223,223,H-30223,PUCCA,t,LOW
30224,224,H-30224,PUCCA,t,LOW
30225,225,H-30225,SEMI_PUCCA,f,LOW
30226,226,H-30226,PUCCA,t,LOW
30227,227,H-30227,PUCCA,f,LOW
30228,228,H-30228,PUCCA,t,MIDDLE
30229,229,H-30229,PUCCA,f,MIDDLE
30230,230,H-30230,SEMI_PUCCA,t,HIGH
30231,231,H-30231,PUCCA,t,MIDDLE
30232,232,H-30232,PUCCA,t,MIDDLE
30233,233,H-30233,KUTCHA,t,MIDDLE
30234,234,H-30234,PUCCA,t,HIGH
30235,235,H-30235,PUCCA,t,MIDDLE
30236,236,H-30236,SEMI_PUCCA,t,MIDDLE
30237,237,H-30237,SEMI_PUCCA,t,MIDDLE
30238,238,H-30238,KUTCHA,t,LOW
30239,239,H-30239,PUCCA,t,MIDDLE
30240,240,H-30240,PUCCA,t,MIDDLE
30241,241,H-30241,KUTCHA,t,MIDDLE
30242,242,H-30242,PUCCA,t,MIDDLE
30243,243,H-30243,PUCCA,t,MIDDLE
30244,244,H-30244,KUTCHA,t,HIGH
30245,245,H-30245,PUCCA,t,MIDDLE
30246,246,H-30246,PUCCA,t,HIGH
30247,247,H-30247,SEMI_PUCCA,t,MIDDLE
30248,248,H-30248,PUCCA,f,MIDDLE
30249,249,H-30249,PUCCA,f,MIDDLE
30250,250,H-30250,KUTCHA,t,MIDDLE
30251,251,H-30251,PUCCA,t,LOW
30252,252,H-30252,PUCCA,f,LOW
30253,253,H-30253,SEMI_PUCCA,t,LOW
30254,254,H-30254,PUCCA,t,LOW
30255,255,H-30255,PUCCA,t,MIDDLE
30256,256,H-30256,PUCCA,t,HIGH
30257,257,H-30257,KUTCHA,t,MIDDLE
30258,258,H-30258,SEMI_PUCCA,f,HIGH
30259,259,H-30259,PUCCA,t,LOW
30260,260,H-30260,PUCCA,t,HIGH
30261,261,H-30261,SEMI_PUCCA,t,MIDDLE
30262,262,H-30262,PUCCA,t,MIDDLE
30263,263,H-30263,KUTCHA,t,LOW
30264,264,H-30264,SEMI_PUCCA,t,MIDDLE
30265,265,H-30265,PUCCA,t,MIDDLE
30266,266,H-30266,SEMI_PUCCA,t,HIGH
30267,267,H-30267,KUTCHA,t,MIDDLE
30268,268,H-30268,SEMI_PUCCA,f,LOW
30269,269,H-30269,PUCCA,f,MIDDLE
30270,270,H-30270,PUCCA,t,LOW
30271,271,H-30271,KUTCHA,t,MIDDLE
30272,272,H-30272,SEMI_PUCCA,t,MIDDLE
30273,273,H-30273,SEMI_PUCCA,t,MIDDLE
30274,274,H-30274,PUCCA,t,HIGH
30275,275,H-30275,PUCCA,t,HIGH
30276,276,H-30276,PUCCA,t,LOW
30277,277,H-30277,PUCCA,t,HIGH
30278,278,H-30278,KUTCHA,t,MIDDLE
30279,279,H-30279,PUCCA,t,LOW
30280,280,H-30280,PUCCA,t,LOW
30281,281,H-30281,KUTCHA,t,MIDDLE
30282,282,H-30282,PUCCA,t,MIDDLE
30283,283,H-30283,PUCCA,t,MIDDLE
30284,284,H-30284,PUCCA,t,LOW
30285,285,H-30285,PUCCA,t,HIGH
30286,286,H-30286,PUCCA,t,MIDDLE
30287,287,H-30287,PUCCA,t,MIDDLE
30288,288,H-30288,PUCCA,t,MIDDLE
30289,289,H-30289,SEMI_PUCCA,t,LOW
30290,290,H-30290,SEMI_PUCCA,t,HIGH
30291,291,H-30291,PUCCA,t,HIGH
30292,292,H-30292,PUCCA,t,MIDDLE
30293,293,H-30293,PUCCA,t,HIGH
30294,294,H-30294,KUTCHA,t,HIGH
30295,295,H-30295,PUCCA,t,MIDDLE
30296,296,H-30296,PUCCA,t,HIGH
30297,297,H-30297,SEMI_PUCCA,t,MIDDLE
30298,298,H-30298,KUTCHA,t,LOW
30299,299,H-30299,KUTCHA,t,HIGH
30300,300,H-30300,PUCCA,t,MIDDLE
30301,301,H-30301,PUCCA,t,MIDDLE
30302,302,H-30302,SEMI_PUCCA,t,HIGH
30303,303,H-30303,PUCCA,t,HIGH
30304,304,H-30304,KUTCHA,t,LOW
30305,305,H-30305,SEMI_PUCCA,t,MIDDLE
30306,306,H-30306,SEMI_PUCCA,t,HIGH
30307,307,H-30307,PUCCA,t,MIDDLE
30308,308,H-30308,SEMI_PUCCA,t,MIDDLE
30309,309,H-30309,PUCCA,f,MIDDLE
30310,310,H-30310,SEMI_PUCCA,t,MIDDLE
30311,311,H-30311,PUCCA,t,LOW
30312,312,H-30312,SEMI_PUCCA,t,LOW
30313,313,H-30313,SEMI_PUCCA,f,MIDDLE
30314,314,H-30314,PUCCA,t,MIDDLE
30315,315,H-30315,PUCCA,t,MIDDLE
30316,316,H-30316,PUCCA,t,MIDDLE
30317,317,H-30317,KUTCHA,t,MIDDLE
30318,318,H-30318,PUCCA,t,MIDDLE
30319,319,H-30319,SEMI_PUCCA,t,MIDDLE
30320,320,H-30320,KUTCHA,t,MIDDLE
30321,321,H-30321,SEMI_PUCCA,t,HIGH
30322,322,H-30322,KUTCHA,t,LOW
30323,323,H-30323,PUCCA,t,MIDDLE
30324,324,H-30324,PUCCA,t,LOW
30325,325,H-30325,KUTCHA,t,HIGH
30326,326,H-30326,PUCCA,f,MIDDLE
30327,327,H-30327,PUCCA,t,MIDDLE
30328,328,H-30328,PUCCA,t,MIDDLE
30329,329,H-30329,SEMI_PUCCA,t,MIDDLE
30330,330,H-30330,KUTCHA,f,MIDDLE
30331,331,H-30331,PUCCA,t,LOW
30332,332,H-30332,PUCCA,t,MIDDLE
30333,333,H-30333,PUCCA,f,MIDDLE
30334,334,H-30334,KUTCHA,t,MIDDLE
30335,335,H-30335,KUTCHA,t,MIDDLE
30336,336,H-30336,PUCCA,t,MIDDLE
30337,337,H-30337,PUCCA,t,MIDDLE
30338,338,H-30338,SEMI_PUCCA,t,MIDDLE
30339,339,H-30339,PUCCA,f,HIGH
30340,340,H-30340,SEMI_PUCCA,t,LOW
30341,341,H-30341,SEMI_PUCCA,t,MIDDLE
30342,342,H-30342,PUCCA,t,MIDDLE
30343,343,H-30343,PUCCA,t,MIDDLE
30344,344,H-30344,PUCCA,f,MIDDLE
30345,345,H-30345,KUTCHA,t,MIDDLE
30346,346,H-30346,KUTCHA,f,LOW
30347,347,H-30347,PUCCA,t,LOW
30348,348,H-30348,PUCCA,t,HIGH
30349,349,H-30349,PUCCA,t,MIDDLE
30350,350,H-30350,SEMI_PUCCA,t,MIDDLE
30351,351,H-30351,KUTCHA,t,LOW
30352,352,H-30352,PUCCA,t,MIDDLE
30353,353,H-30353,PUCCA,t,MIDDLE
30354,354,H-30354,PUCCA,t,MIDDLE
30355,355,H-30355,PUCCA,t,MIDDLE
30356,356,H-30356,PUCCA,t,MIDDLE
30357,357,H-30357,SEMI_PUCCA,t,LOW
30358,358,H-30358,SEMI_PUCCA,t,LOW
30359,359,H-30359,PUCCA,t,LOW
30360,360,H-30360,PUCCA,f,MIDDLE
30361,361,H-30361,PUCCA,f,LOW
30362,362,H-30362,SEMI_PUCCA,t,MIDDLE
30363,363,H-30363,SEMI_PUCCA,t,MIDDLE
30364,364,H-30364,PUCCA,t,MIDDLE
30365,365,H-30365,PUCCA,t,LOW
30366,366,H-30366,PUCCA,t,MIDDLE
30367,367,H-30367,PUCCA,t,MIDDLE
30368,368,H-30368,KUTCHA,t,MIDDLE
30369,369,H-30369,PUCCA,f,MIDDLE
30370,370,H-30370,KUTCHA,t,LOW
30371,371,H-30371,PUCCA,t,MIDDLE
30372,372,H-30372,KUTCHA,t,MIDDLE
30373,373,H-30373,SEMI_PUCCA,t,LOW
30374,374,H-30374,PUCCA,t,HIGH
30375,375,H-30375,PUCCA,t,LOW
30376,376,H-30376,SEMI_PUCCA,t,LOW
30377,377,H-30377,KUTCHA,t,MIDDLE
30378,378,H-30378,PUCCA,t,MIDDLE
30379,379,H-30379,PUCCA,t,LOW
30380,380,H-30380,PUCCA,t,MIDDLE
30381,381,H-30381,PUCCA,f,MIDDLE
30382,382,H-30382,PUCCA,t,MIDDLE
30383,383,H-30383,PUCCA,t,MIDDLE
30384,384,H-30384,SEMI_PUCCA,t,LOW
30385,385,H-30385,SEMI_PUCCA,f,MIDDLE
30386,386,H-30386,PUCCA,f,MIDDLE
30387,387,H-30387,PUCCA,f,MIDDLE
30388,388,H-30388,SEMI_PUCCA,t,HIGH
30389,389,H-30389,PUCCA,t,MIDDLE
30390,390,H-30390,PUCCA,t,MIDDLE
30391,391,H-30391,PUCCA,t,LOW
30392,392,H-30392,KUTCHA,t,LOW
30393,393,H-30393,KUTCHA,t,HIGH
30394,394,H-30394,PUCCA,t,MIDDLE
30395,395,H-30395,SEMI_PUCCA,t,MIDDLE
30396,396,H-30396,PUCCA,t,LOW
30397,397,H-30397,PUCCA,t,HIGH
30398,398,H-30398,PUCCA,t,LOW
30399,399,H-30399,PUCCA,f,MIDDLE
30400,400,H-30400,PUCCA,f,LOW
30401,401,H-30401,PUCCA,t,LOW
30402,402,H-30402,SEMI_PUCCA,t,MIDDLE
30403,403,H-30403,PUCCA,t,MIDDLE
30404,404,H-30404,PUCCA,f,LOW
30405,405,H-30405,PUCCA,t,LOW
30406,406,H-30406,PUCCA,t,MIDDLE
30407,407,H-30407,SEMI_PUCCA,f,LOW
30408,408,H-30408,PUCCA,t,LOW
30409,409,H-30409,PUCCA,t,MIDDLE
30410,410,H-30410,PUCCA,t,MIDDLE
30411,411,H-30411,PUCCA,t,LOW
30412,412,H-30412,SEMI_PUCCA,t,LOW
30413,413,H-30413,PUCCA,t,MIDDLE
30414,414,H-30414,PUCCA,t,MIDDLE
30415,415,H-30415,PUCCA,t,LOW
30416,416,H-30416,SEMI_PUCCA,t,LOW
30417,417,H-30417,SEMI_PUCCA,t,MIDDLE
30418,418,H-30418,SEMI_PUCCA,t,MIDDLE
30419,419,H-30419,PUCCA,t,HIGH
30420,420,H-30420,PUCCA,t,MIDDLE
30421,421,H-30421,PUCCA,t,HIGH
30422,422,H-30422,PUCCA,t,HIGH
30423,423,H-30423,PUCCA,t,MIDDLE
30424,424,H-30424,KUTCHA,t,MIDDLE
30425,425,H-30425,PUCCA,t,MIDDLE
30426,426,H-30426,PUCCA,t,MIDDLE
30427,427,H-30427,PUCCA,t,MIDDLE
30428,428,H-30428,PUCCA,t,MIDDLE
30429,429,H-30429,PUCCA,t,MIDDLE
30430,430,H-30430,SEMI_PUCCA,t,MIDDLE
30431,431,H-30431,SEMI_PUCCA,t,HIGH
30432,432,H-30432,PUCCA,t,MIDDLE
30433,433,H-30433,PUCCA,t,MIDDLE
30434,434,H-30434,PUCCA,t,LOW
30435,435,H-30435,PUCCA,t,MIDDLE
30436,436,H-30436,SEMI_PUCCA,t,MIDDLE
30437,437,H-30437,PUCCA,t,MIDDLE
30438,438,H-30438,SEMI_PUCCA,t,LOW
30439,439,H-30439,PUCCA,t,HIGH
30440,440,H-30440,SEMI_PUCCA,f,LOW
30441,441,H-30441,PUCCA,t,LOW
30442,442,H-30442,PUCCA,t,LOW
30443,443,H-30443,PUCCA,t,HIGH
30444,444,H-30444,SEMI_PUCCA,t,HIGH
30445,445,H-30445,PUCCA,f,MIDDLE
30446,446,H-30446,KUTCHA,t,LOW
30447,447,H-30447,PUCCA,t,MIDDLE
30448,448,H-30448,KUTCHA,t,LOW
30449,449,H-30449,SEMI_PUCCA,t,MIDDLE
30450,450,H-30450,PUCCA,t,MIDDLE
30451,451,H-30451,SEMI_PUCCA,t,LOW
30452,452,H-30452,SEMI_PUCCA,t,MIDDLE
30453,453,H-30453,PUCCA,t,LOW
30454,454,H-30454,PUCCA,t,LOW
30455,455,H-30455,PUCCA,t,LOW
30456,456,H-30456,SEMI_PUCCA,f,MIDDLE
30457,457,H-30457,KUTCHA,t,MIDDLE
30458,458,H-30458,KUTCHA,t,MIDDLE
30459,459,H-30459,SEMI_PUCCA,t,MIDDLE
30460,460,H-30460,PUCCA,t,HIGH
30461,461,H-30461,PUCCA,f,MIDDLE
30462,462,H-30462,PUCCA,t,MIDDLE
30463,463,H-30463,PUCCA,t,HIGH
30464,464,H-30464,PUCCA,t,HIGH
30465,465,H-30465,PUCCA,t,MIDDLE
30466,466,H-30466,PUCCA,t,LOW
30467,467,H-30467,PUCCA,t,LOW
30468,468,H-30468,KUTCHA,t,MIDDLE
30469,469,H-30469,KUTCHA,t,MIDDLE
30470,470,H-30470,PUCCA,t,MIDDLE
30471,471,H-30471,SEMI_PUCCA,t,MIDDLE
30472,472,H-30472,PUCCA,f,MIDDLE
30473,473,H-30473,SEMI_PUCCA,t,MIDDLE
30474,474,H-30474,PUCCA,t,MIDDLE
30475,475,H-30475,SEMI_PUCCA,t,MIDDLE
30476,476,H-30476,KUTCHA,t,MIDDLE
30477,477,H-30477,PUCCA,t,HIGH
30478,478,H-30478,PUCCA,t,LOW
30479,479,H-30479,PUCCA,t,HIGH
30480,480,H-30480,PUCCA,t,HIGH
30481,481,H-30481,PUCCA,t,LOW
30482,482,H-30482,PUCCA,t,HIGH
30483,483,H-30483,PUCCA,t,HIGH
30484,484,H-30484,PUCCA,t,LOW
30485,485,H-30485,PUCCA,t,MIDDLE
30486,486,H-30486,PUCCA,t,LOW
30487,487,H-30487,SEMI_PUCCA,t,LOW
30488,488,H-30488,PUCCA,t,LOW
30489,489,H-30489,PUCCA,t,MIDDLE
30490,490,H-30490,PUCCA,t,HIGH
30491,491,H-30491,SEMI_PUCCA,t,MIDDLE
30492,492,H-30492,PUCCA,t,MIDDLE
30493,493,H-30493,SEMI_PUCCA,t,MIDDLE
30494,494,H-30494,SEMI_PUCCA,t,MIDDLE
30495,495,H-30495,PUCCA,t,MIDDLE
30496,496,H-30496,PUCCA,t,MIDDLE
30497,497,H-30497,PUCCA,t,MIDDLE
30498,498,H-30498,PUCCA,f,MIDDLE
30499,499,H-30499,PUCCA,t,MIDDLE
30500,500,H-30500,PUCCA,t,MIDDLE
30501,1,H-30501,SEMI_PUCCA,f,LOW
30502,2,H-30502,PUCCA,f,MIDDLE
30503,3,H-30503,PUCCA,f,MIDDLE
30504,4,H-30504,PUCCA,t,MIDDLE
30505,5,H-30505,PUCCA,f,MIDDLE
30506,6,H-30506,SEMI_PUCCA,t,MIDDLE
30507,7,H-30507,PUCCA,t,MIDDLE
30508,8,H-30508,SEMI_PUCCA,t,HIGH
30509,9,H-30509,PUCCA,t,MIDDLE
30510,10,H-30510,PUCCA,t,LOW
30511,11,H-30511,PUCCA,f,MIDDLE
30512,12,H-30512,PUCCA,f,LOW
30513,13,H-30513,PUCCA,t,MIDDLE
30514,14,H-30514,PUCCA,f,MIDDLE
30515,15,H-30515,PUCCA,t,MIDDLE
30516,16,H-30516,PUCCA,f,HIGH
30517,17,H-30517,SEMI_PUCCA,t,HIGH
30518,18,H-30518,PUCCA,t,MIDDLE
30519,19,H-30519,PUCCA,t,LOW
30520,20,H-30520,SEMI_PUCCA,t,MIDDLE
30521,21,H-30521,PUCCA,t,MIDDLE
30522,22,H-30522,PUCCA,t,MIDDLE
30523,23,H-30523,SEMI_PUCCA,t,LOW
30524,24,H-30524,SEMI_PUCCA,t,MIDDLE
30525,25,H-30525,PUCCA,t,MIDDLE
30526,26,H-30526,PUCCA,t,MIDDLE
30527,27,H-30527,PUCCA,t,LOW
30528,28,H-30528,PUCCA,t,LOW
30529,29,H-30529,KUTCHA,f,MIDDLE
30530,30,H-30530,PUCCA,f,LOW
30531,31,H-30531,SEMI_PUCCA,t,HIGH
30532,32,H-30532,SEMI_PUCCA,t,LOW
30533,33,H-30533,PUCCA,t,HIGH
30534,34,H-30534,PUCCA,t,MIDDLE
30535,35,H-30535,PUCCA,t,LOW
30536,36,H-30536,PUCCA,t,MIDDLE
30537,37,H-30537,KUTCHA,t,LOW
30538,38,H-30538,PUCCA,t,MIDDLE
30539,39,H-30539,PUCCA,t,MIDDLE
30540,40,H-30540,PUCCA,t,MIDDLE
30541,41,H-30541,PUCCA,f,LOW
30542,42,H-30542,SEMI_PUCCA,t,MIDDLE
30543,43,H-30543,SEMI_PUCCA,f,MIDDLE
30544,44,H-30544,PUCCA,t,MIDDLE
30545,45,H-30545,SEMI_PUCCA,f,HIGH
30546,46,H-30546,PUCCA,t,MIDDLE
30547,47,H-30547,PUCCA,t,MIDDLE
30548,48,H-30548,PUCCA,t,MIDDLE
30549,49,H-30549,PUCCA,f,MIDDLE
30550,50,H-30550,PUCCA,t,MIDDLE
30551,51,H-30551,PUCCA,t,LOW
30552,52,H-30552,KUTCHA,t,MIDDLE
30553,53,H-30553,PUCCA,t,MIDDLE
30554,54,H-30554,PUCCA,t,MIDDLE
30555,55,H-30555,PUCCA,f,MIDDLE
30556,56,H-30556,SEMI_PUCCA,t,HIGH
30557,57,H-30557,SEMI_PUCCA,f,MIDDLE
30558,58,H-30558,PUCCA,t,MIDDLE
30559,59,H-30559,PUCCA,t,MIDDLE
30560,60,H-30560,PUCCA,t,MIDDLE
30561,61,H-30561,PUCCA,t,LOW
30562,62,H-30562,PUCCA,t,LOW
30563,63,H-30563,PUCCA,t,HIGH
30564,64,H-30564,PUCCA,t,MIDDLE
30565,65,H-30565,PUCCA,t,MIDDLE
30566,66,H-30566,PUCCA,t,HIGH
30567,67,H-30567,SEMI_PUCCA,t,MIDDLE
30568,68,H-30568,SEMI_PUCCA,t,MIDDLE
30569,69,H-30569,SEMI_PUCCA,t,MIDDLE
30570,70,H-30570,PUCCA,t,HIGH
30571,71,H-30571,PUCCA,f,LOW
30572,72,H-30572,SEMI_PUCCA,t,MIDDLE
30573,73,H-30573,PUCCA,t,MIDDLE
30574,74,H-30574,PUCCA,t,LOW
30575,75,H-30575,SEMI_PUCCA,f,MIDDLE
30576,76,H-30576,SEMI_PUCCA,t,HIGH
30577,77,H-30577,KUTCHA,f,MIDDLE
30578,78,H-30578,PUCCA,t,LOW
30579,79,H-30579,PUCCA,t,MIDDLE
30580,80,H-30580,PUCCA,t,LOW
30581,81,H-30581,PUCCA,t,LOW
30582,82,H-30582,KUTCHA,t,HIGH
30583,83,H-30583,PUCCA,t,MIDDLE
30584,84,H-30584,KUTCHA,t,MIDDLE
30585,85,H-30585,PUCCA,t,LOW
30586,86,H-30586,PUCCA,t,MIDDLE
30587,87,H-30587,SEMI_PUCCA,t,LOW
30588,88,H-30588,PUCCA,t,LOW
30589,89,H-30589,PUCCA,t,MIDDLE
30590,90,H-30590,SEMI_PUCCA,t,LOW
30591,91,H-30591,PUCCA,f,MIDDLE
30592,92,H-30592,PUCCA,t,MIDDLE
30593,93,H-30593,SEMI_PUCCA,t,HIGH
30594,94,H-30594,KUTCHA,t,MIDDLE
30595,95,H-30595,KUTCHA,t,LOW
30596,96,H-30596,PUCCA,t,MIDDLE
30597,97,H-30597,SEMI_PUCCA,t,MIDDLE
30598,98,H-30598,PUCCA,t,MIDDLE
30599,99,H-30599,PUCCA,t,HIGH
30600,100,H-30600,PUCCA,t,HIGH
30601,101,H-30601,PUCCA,t,MIDDLE
30602,102,H-30602,SEMI_PUCCA,t,LOW
30603,103,H-30603,KUTCHA,t,LOW
30604,104,H-30604,SEMI_PUCCA,t,LOW
30605,105,H-30605,SEMI_PUCCA,t,MIDDLE
30606,106,H-30606,PUCCA,t,HIGH
30607,107,H-30607,PUCCA,t,LOW
30608,108,H-30608,PUCCA,t,MIDDLE
30609,109,H-30609,PUCCA,f,LOW
30610,110,H-30610,PUCCA,t,MIDDLE
30611,111,H-30611,PUCCA,t,MIDDLE
30612,112,H-30612,KUTCHA,f,LOW
30613,113,H-30613,PUCCA,t,LOW
30614,114,H-30614,PUCCA,f,LOW
30615,115,H-30615,SEMI_PUCCA,f,MIDDLE
30616,116,H-30616,SEMI_PUCCA,f,MIDDLE
30617,117,H-30617,PUCCA,t,MIDDLE
30618,118,H-30618,PUCCA,t,HIGH
30619,119,H-30619,PUCCA,t,MIDDLE
30620,120,H-30620,PUCCA,t,MIDDLE
30621,121,H-30621,SEMI_PUCCA,t,MIDDLE
30622,122,H-30622,PUCCA,t,MIDDLE
30623,123,H-30623,PUCCA,t,MIDDLE
30624,124,H-30624,PUCCA,f,MIDDLE
30625,125,H-30625,PUCCA,t,MIDDLE
30626,126,H-30626,KUTCHA,t,MIDDLE
30627,127,H-30627,PUCCA,t,MIDDLE
30628,128,H-30628,PUCCA,t,LOW
30629,129,H-30629,SEMI_PUCCA,t,MIDDLE
30630,130,H-30630,PUCCA,t,MIDDLE
30631,131,H-30631,PUCCA,t,MIDDLE
30632,132,H-30632,PUCCA,t,HIGH
30633,133,H-30633,SEMI_PUCCA,t,MIDDLE
30634,134,H-30634,SEMI_PUCCA,t,MIDDLE
30635,135,H-30635,SEMI_PUCCA,f,LOW
30636,136,H-30636,PUCCA,t,LOW
30637,137,H-30637,PUCCA,t,MIDDLE
30638,138,H-30638,SEMI_PUCCA,t,MIDDLE
30639,139,H-30639,PUCCA,t,MIDDLE
30640,140,H-30640,KUTCHA,t,MIDDLE
30641,141,H-30641,PUCCA,t,LOW
30642,142,H-30642,SEMI_PUCCA,t,MIDDLE
30643,143,H-30643,PUCCA,t,MIDDLE
30644,144,H-30644,SEMI_PUCCA,f,HIGH
30645,145,H-30645,PUCCA,t,MIDDLE
30646,146,H-30646,KUTCHA,t,MIDDLE
30647,147,H-30647,PUCCA,f,MIDDLE
30648,148,H-30648,SEMI_PUCCA,t,MIDDLE
30649,149,H-30649,PUCCA,t,MIDDLE
30650,150,H-30650,PUCCA,t,MIDDLE
30651,151,H-30651,SEMI_PUCCA,t,MIDDLE
30652,152,H-30652,PUCCA,t,MIDDLE
30653,153,H-30653,PUCCA,t,MIDDLE
30654,154,H-30654,KUTCHA,t,MIDDLE
30655,155,H-30655,KUTCHA,t,MIDDLE
30656,156,H-30656,PUCCA,t,MIDDLE
30657,157,H-30657,PUCCA,t,MIDDLE
30658,158,H-30658,SEMI_PUCCA,t,HIGH
30659,159,H-30659,PUCCA,t,LOW
30660,160,H-30660,PUCCA,t,HIGH
30661,161,H-30661,KUTCHA,t,LOW
30662,162,H-30662,PUCCA,t,LOW
30663,163,H-30663,PUCCA,t,LOW
30664,164,H-30664,PUCCA,t,MIDDLE
30665,165,H-30665,PUCCA,t,HIGH
30666,166,H-30666,SEMI_PUCCA,f,MIDDLE
30667,167,H-30667,SEMI_PUCCA,t,HIGH
30668,168,H-30668,KUTCHA,t,MIDDLE
30669,169,H-30669,PUCCA,t,MIDDLE
30670,170,H-30670,PUCCA,t,LOW
30671,171,H-30671,PUCCA,t,MIDDLE
30672,172,H-30672,PUCCA,t,HIGH
30673,173,H-30673,PUCCA,t,MIDDLE
30674,174,H-30674,KUTCHA,t,MIDDLE
30675,175,H-30675,PUCCA,f,LOW
30676,176,H-30676,PUCCA,t,MIDDLE
30677,177,H-30677,SEMI_PUCCA,t,HIGH
30678,178,H-30678,SEMI_PUCCA,t,MIDDLE
30679,179,H-30679,PUCCA,t,MIDDLE
30680,180,H-30680,PUCCA,t,LOW
